method,scene,rep,rule,theory_regime,nominal_invalid_control,FDP,power,size,false_count,rmse
linear_orbit_student,nonlinear_weak,97,native,True,False,0.6,0.2,5,3,1.7168841719810957
linear_orbit_student,nonlinear_weak,97,native10,True,False,0.0,0.0,0,0,
xgb_shap,nonlinear_weak,97,top12,True,False,0.16666666666666666,1.0,12,2,1.4842910216871903
xgb_shap,nonlinear_weak,97,top8,True,False,0.0,0.8,8,0,
xgb_pfi,nonlinear_weak,97,top12,True,False,0.16666666666666666,1.0,12,2,1.489029367865686
xgb_pfi,nonlinear_weak,97,top8,True,False,0.0,0.8,8,0,
tabm_pfi,nonlinear_weak,97,top12,True,False,0.16666666666666666,1.0,12,2,1.4870113179781792
tabm_pfi,nonlinear_weak,97,top8,True,False,0.0,0.8,8,0,
deep_lasso,nonlinear_weak,97,top12,True,False,0.25,0.9,12,3,1.4846530128142572
deep_lasso,nonlinear_weak,97,top8,True,False,0.125,0.7,8,1,
xgb_naive,nonlinear_weak,97,top12,True,True,0.16666666666666666,1.0,12,2,1.489029367865686
xgb_naive,nonlinear_weak,97,top8,True,True,0.0,0.8,8,0,
xgb_naive,nonlinear_weak,97,native,True,True,0.6153846153846154,1.0,26,16,1.4907918309589046
xgb_naive,nonlinear_weak,97,native10,True,True,0.0,0.0,0,0,
xgb_midpoint,nonlinear_weak,97,top12,True,False,0.16666666666666666,1.0,12,2,1.4919856859030025
xgb_midpoint,nonlinear_weak,97,top8,True,False,0.0,0.8,8,0,
xgb_midpoint,nonlinear_weak,97,native,True,False,0.5454545454545454,1.0,22,12,1.506728854979138
xgb_midpoint,nonlinear_weak,97,native10,True,False,0.0,0.0,0,0,
xgb_orbit,nonlinear_weak,97,top12,True,False,0.16666666666666666,1.0,12,2,1.4919856859030025
xgb_orbit,nonlinear_weak,97,top8,True,False,0.0,0.8,8,0,
xgb_orbit,nonlinear_weak,97,native,True,False,0.09090909090909091,1.0,11,1,1.495432438906077
xgb_orbit,nonlinear_weak,97,native10,True,False,0.0,0.0,0,0,
xgb_orbit_student,nonlinear_weak,97,top12,True,False,0.25,0.9,12,3,1.4848446210108373
xgb_orbit_student,nonlinear_weak,97,top8,True,False,0.125,0.7,8,1,
xgb_orbit_student,nonlinear_weak,97,native,True,False,0.3333333333333333,1.0,15,5,1.5073462350997773
xgb_orbit_student,nonlinear_weak,97,native10,True,False,0.0,0.0,0,0,
tabm_naive,nonlinear_weak,97,top12,True,True,0.4166666666666667,0.7,12,5,1.5097869273572102
tabm_naive,nonlinear_weak,97,top8,True,True,0.125,0.7,8,1,
tabm_naive,nonlinear_weak,97,native,True,True,0.3,0.7,10,3,1.5163130642124194
tabm_naive,nonlinear_weak,97,native10,True,True,0.0,0.0,0,0,
tabm_midpoint,nonlinear_weak,97,top12,True,False,0.4166666666666667,0.7,12,5,1.5092292754884624
tabm_midpoint,nonlinear_weak,97,top8,True,False,0.125,0.7,8,1,
tabm_midpoint,nonlinear_weak,97,native,True,False,0.36363636363636365,0.7,11,4,1.5097359405472348
tabm_midpoint,nonlinear_weak,97,native10,True,False,0.0,0.0,0,0,
tabm_orbit,nonlinear_weak,97,top12,True,False,0.4166666666666667,0.7,12,5,1.5092292754884624
tabm_orbit,nonlinear_weak,97,top8,True,False,0.125,0.7,8,1,
tabm_orbit,nonlinear_weak,97,native,True,False,0.125,0.7,8,1,1.5148177119648032
tabm_orbit,nonlinear_weak,97,native10,True,False,0.0,0.0,0,0,
tabm_orbit_student,nonlinear_weak,97,top12,True,False,0.4166666666666667,0.7,12,5,1.5092292754884624
tabm_orbit_student,nonlinear_weak,97,top8,True,False,0.375,0.5,8,3,
tabm_orbit_student,nonlinear_weak,97,native,True,False,0.375,0.5,8,3,1.5535167633540385
tabm_orbit_student,nonlinear_weak,97,native10,True,False,0.0,0.0,0,0,
lasso_pair_q20,nonlinear_weak,98,top12,True,False,0.75,0.3,12,9,1.7378547055140954
lasso_pair_q20,nonlinear_weak,98,top8,True,False,0.75,0.2,8,6,
lasso_pair_q20,nonlinear_weak,98,native,True,False,0.0,0.0,0,0,1.8562666428300816
lasso_pair_q20,nonlinear_weak,98,native10,True,False,0.0,0.0,0,0,
linear_orbit_student,nonlinear_weak,98,top12,True,False,0.4166666666666667,0.7,12,5,1.822346942628314
linear_orbit_student,nonlinear_weak,98,top8,True,False,0.25,0.6,8,2,
linear_orbit_student,nonlinear_weak,98,native,True,False,0.0,0.0,0,0,1.8562666428300816
linear_orbit_student,nonlinear_weak,98,native10,True,False,0.0,0.0,0,0,
xgb_shap,nonlinear_weak,98,top12,True,False,0.16666666666666666,1.0,12,2,1.589654527703487
xgb_shap,nonlinear_weak,98,top8,True,False,0.0,0.8,8,0,
xgb_pfi,nonlinear_weak,98,top12,True,False,0.16666666666666666,1.0,12,2,1.5877346862240884
xgb_pfi,nonlinear_weak,98,top8,True,False,0.0,0.8,8,0,
tabm_pfi,nonlinear_weak,98,top12,True,False,0.25,0.9,12,3,1.584455032202161
tabm_pfi,nonlinear_weak,98,top8,True,False,0.0,0.8,8,0,
deep_lasso,nonlinear_weak,98,top12,True,False,0.25,0.9,12,3,1.6013170225700435
deep_lasso,nonlinear_weak,98,top8,True,False,0.125,0.7,8,1,
xgb_naive,nonlinear_weak,98,top12,True,True,0.16666666666666666,1.0,12,2,1.590253673958481
xgb_naive,nonlinear_weak,98,top8,True,True,0.0,0.8,8,0,
xgb_naive,nonlinear_weak,98,native,True,True,0.1,0.9,10,1,1.5767872487526473
xgb_naive,nonlinear_weak,98,native10,True,True,0.1,0.9,10,1,
xgb_midpoint,nonlinear_weak,98,top12,True,False,0.16666666666666666,1.0,12,2,1.5847050316398723
xgb_midpoint,nonlinear_weak,98,top8,True,False,0.0,0.8,8,0,
xgb_midpoint,nonlinear_weak,98,native,True,False,0.09090909090909091,1.0,11,1,1.5978222506414843
xgb_midpoint,nonlinear_weak,98,native10,True,False,0.1,0.9,10,1,
xgb_orbit,nonlinear_weak,98,top12,True,False,0.16666666666666666,1.0,12,2,1.590253673958481
xgb_orbit,nonlinear_weak,98,top8,True,False,0.0,0.8,8,0,
xgb_orbit,nonlinear_weak,98,native,True,False,0.09090909090909091,1.0,11,1,1.5978222506414843
xgb_orbit,nonlinear_weak,98,native10,True,False,0.09090909090909091,1.0,11,1,
xgb_orbit_student,nonlinear_weak,98,top12,True,False,0.25,0.9,12,3,1.6547751570898492
xgb_orbit_student,nonlinear_weak,98,top8,True,False,0.25,0.6,8,2,
xgb_orbit_student,nonlinear_weak,98,native,True,False,0.0,0.0,0,0,1.8562666428300816
xgb_orbit_student,nonlinear_weak,98,native10,True,False,0.0,0.0,0,0,
tabm_naive,nonlinear_weak,98,top12,True,True,0.3333333333333333,0.8,12,4,1.5696186803132428
tabm_naive,nonlinear_weak,98,top8,True,True,0.125,0.7,8,1,
tabm_naive,nonlinear_weak,98,native,True,True,0.0,0.5,5,0,1.5893653117242683
tabm_naive,nonlinear_weak,98,native10,True,True,0.0,0.0,0,0,
tabm_midpoint,nonlinear_weak,98,top12,True,False,0.4166666666666667,0.7,12,5,1.5768488739159698
tabm_midpoint,nonlinear_weak,98,top8,True,False,0.25,0.6,8,2,
tabm_midpoint,nonlinear_weak,98,native,True,False,0.0,0.6,6,0,1.57686719045244
tabm_midpoint,nonlinear_weak,98,native10,True,False,0.0,0.0,0,0,
tabm_orbit,nonlinear_weak,98,top12,True,False,0.3333333333333333,0.8,12,4,1.6064669777770793
tabm_orbit,nonlinear_weak,98,top8,True,False,0.25,0.6,8,2,
tabm_orbit,nonlinear_weak,98,native,True,False,0.4375,0.9,16,7,1.5963271923087132
tabm_orbit,nonlinear_weak,98,native10,True,False,0.0,0.0,0,0,
tabm_orbit_student,nonlinear_weak,98,top12,True,False,0.5,0.6,12,6,1.599265718244347
tabm_orbit_student,nonlinear_weak,98,top8,True,False,0.375,0.5,8,3,
tabm_orbit_student,nonlinear_weak,98,native,True,False,0.0,0.0,0,0,1.8562666428300816
tabm_orbit_student,nonlinear_weak,98,native10,True,False,0.0,0.0,0,0,
lasso_pair_q20,nonlinear_weak,99,top12,True,False,0.5,0.6,12,6,1.6862729473098332
lasso_pair_q20,nonlinear_weak,99,top8,True,False,0.375,0.5,8,3,
lasso_pair_q20,nonlinear_weak,99,native,True,False,0.0,0.0,0,0,1.8010905565919841
lasso_pair_q20,nonlinear_weak,99,native10,True,False,0.0,0.0,0,0,
linear_orbit_student,nonlinear_weak,99,top12,True,False,0.4166666666666667,0.7,12,5,1.6962532662959395
linear_orbit_student,nonlinear_weak,99,top8,True,False,0.375,0.5,8,3,
linear_orbit_student,nonlinear_weak,99,native,True,False,0.0,0.0,0,0,1.8010905565919841
linear_orbit_student,nonlinear_weak,99,native10,True,False,0.0,0.0,0,0,
xgb_shap,nonlinear_weak,99,top12,True,False,0.16666666666666666,1.0,12,2,1.5668057699346478
xgb_shap,nonlinear_weak,99,top8,True,False,0.0,0.8,8,0,
xgb_pfi,nonlinear_weak,99,top12,True,False,0.16666666666666666,1.0,12,2,1.5668057699346478
xgb_pfi,nonlinear_weak,99,top8,True,False,0.0,0.8,8,0,
tabm_pfi,nonlinear_weak,99,top12,True,False,0.16666666666666666,1.0,12,2,1.5660094003844707
tabm_pfi,nonlinear_weak,99,top8,True,False,0.0,0.8,8,0,
deep_lasso,nonlinear_weak,99,top12,True,False,0.25,0.9,12,3,1.5720511564682607
deep_lasso,nonlinear_weak,99,top8,True,False,0.0,0.8,8,0,
xgb_naive,nonlinear_weak,99,top12,True,True,0.16666666666666666,1.0,12,2,1.5578222376378668
xgb_naive,nonlinear_weak,99,top8,True,True,0.0,0.8,8,0,
xgb_naive,nonlinear_weak,99,native,True,True,0.16666666666666666,1.0,12,2,1.5578222376378668
xgb_naive,nonlinear_weak,99,native10,True,True,0.16666666666666666,1.0,12,2,
xgb_midpoint,nonlinear_weak,99,top12,True,False,0.16666666666666666,1.0,12,2,1.5553980625439832
xgb_midpoint,nonlinear_weak,99,top8,True,False,0.0,0.8,8,0,
xgb_midpoint,nonlinear_weak,99,native,True,False,0.23076923076923078,1.0,13,3,1.5547528524716538
xgb_midpoint,nonlinear_weak,99,native10,True,False,0.09090909090909091,1.0,11,1,
xgb_orbit,nonlinear_weak,99,top12,True,False,0.16666666666666666,1.0,12,2,1.5578222376378668
xgb_orbit,nonlinear_weak,99,top8,True,False,0.0,0.8,8,0,
xgb_orbit,nonlinear_weak,99,native,True,False,0.16666666666666666,1.0,12,2,1.5578222376378668
xgb_orbit,nonlinear_weak,99,native10,True,False,0.09090909090909091,1.0,11,1,
xgb_orbit_student,nonlinear_weak,99,top12,True,False,0.25,0.9,12,3,1.5488080846757057
xgb_orbit_student,nonlinear_weak,99,top8,True,False,0.125,0.7,8,1,
xgb_orbit_student,nonlinear_weak,99,native,True,False,0.2,0.8,10,2,1.5448773665751108
xgb_orbit_student,nonlinear_weak,99,native10,True,False,0.0,0.0,0,0,
tabm_naive,nonlinear_weak,99,top12,True,True,0.16666666666666666,1.0,12,2,1.5453882992493873
tabm_naive,nonlinear_weak,99,top8,True,True,0.0,0.8,8,0,
tabm_naive,nonlinear_weak,99,native,True,True,0.09090909090909091,1.0,11,1,1.552395753415513
tabm_naive,nonlinear_weak,99,native10,True,True,0.0,0.0,0,0,
tabm_midpoint,nonlinear_weak,99,top12,True,False,0.16666666666666666,1.0,12,2,1.5550991401349161
tabm_midpoint,nonlinear_weak,99,top8,True,False,0.0,0.8,8,0,
tabm_midpoint,nonlinear_weak,99,native,True,False,0.375,1.0,16,6,1.565347210451487
tabm_midpoint,nonlinear_weak,99,native10,True,False,0.0,0.0,0,0,
tabm_orbit,nonlinear_weak,99,top12,True,False,0.16666666666666666,1.0,12,2,1.5622647320220184
tabm_orbit,nonlinear_weak,99,top8,True,False,0.0,0.8,8,0,
tabm_orbit,nonlinear_weak,99,native,True,False,0.2857142857142857,1.0,14,4,1.5621599954388918
tabm_orbit,nonlinear_weak,99,native10,True,False,0.2857142857142857,1.0,14,4,
tabm_orbit_student,nonlinear_weak,99,top12,True,False,0.25,0.9,12,3,1.5503218654016686
tabm_orbit_student,nonlinear_weak,99,top8,True,False,0.125,0.7,8,1,
tabm_orbit_student,nonlinear_weak,99,native,True,False,0.1,0.9,10,1,1.5386970484740827
tabm_orbit_student,nonlinear_weak,99,native10,True,False,0.0,0.0,0,0,
lasso_pair_q20,pure_interactions,0,top12,True,False,0.6666666666666666,0.4,12,8,1.1408083856165838
lasso_pair_q20,pure_interactions,0,top8,True,False,0.5,0.4,8,4,
lasso_pair_q20,pure_interactions,0,native,True,False,0.6,0.2,5,3,1.1878388173772996
lasso_pair_q20,pure_interactions,0,native10,True,False,0.0,0.0,0,0,
linear_orbit_student,pure_interactions,0,top12,True,False,0.5833333333333334,0.5,12,7,1.1092315375430475
linear_orbit_student,pure_interactions,0,top8,True,False,0.75,0.2,8,6,
linear_orbit_student,pure_interactions,0,native,True,False,0.0,0.0,0,0,1.188952710964523
linear_orbit_student,pure_interactions,0,native10,True,False,0.0,0.0,0,0,
xgb_shap,pure_interactions,0,top12,True,False,0.16666666666666666,1.0,12,2,1.0127245150649116
xgb_shap,pure_interactions,0,top8,True,False,0.0,0.8,8,0,
xgb_pfi,pure_interactions,0,top12,True,False,0.16666666666666666,1.0,12,2,1.0009157276170872
xgb_pfi,pure_interactions,0,top8,True,False,0.0,0.8,8,0,
tabm_pfi,pure_interactions,0,top12,True,False,0.16666666666666666,1.0,12,2,1.010489872692062
tabm_pfi,pure_interactions,0,top8,True,False,0.0,0.8,8,0,
deep_lasso,pure_interactions,0,top12,True,False,0.16666666666666666,1.0,12,2,0.9946259204192331
deep_lasso,pure_interactions,0,top8,True,False,0.0,0.8,8,0,
xgb_naive,pure_interactions,0,top12,True,True,0.16666666666666666,1.0,12,2,0.9933332774831667
xgb_naive,pure_interactions,0,top8,True,True,0.0,0.8,8,0,
xgb_naive,pure_interactions,0,native,True,True,0.16666666666666666,1.0,12,2,0.9933332774831667
xgb_naive,pure_interactions,0,native10,True,True,0.16666666666666666,1.0,12,2,
xgb_midpoint,pure_interactions,0,top12,True,False,0.16666666666666666,1.0,12,2,0.9933332774831667
xgb_midpoint,pure_interactions,0,top8,True,False,0.0,0.8,8,0,
xgb_midpoint,pure_interactions,0,native,True,False,0.16666666666666666,1.0,12,2,0.9933332774831667
xgb_midpoint,pure_interactions,0,native10,True,False,0.1,0.9,10,1,
xgb_orbit,pure_interactions,0,top12,True,False,0.25,0.9,12,3,1.0070311386446127
xgb_orbit,pure_interactions,0,top8,True,False,0.0,0.8,8,0,
xgb_orbit,pure_interactions,0,native,True,False,0.18181818181818182,0.9,11,2,1.0155944280275577
xgb_orbit,pure_interactions,0,native10,True,False,0.18181818181818182,0.9,11,2,
xgb_orbit_student,pure_interactions,0,top12,True,False,0.25,0.9,12,3,1.0070311386446127
xgb_orbit_student,pure_interactions,0,top8,True,False,0.25,0.6,8,2,
xgb_orbit_student,pure_interactions,0,native,True,False,0.0,0.0,0,0,1.188952710964523
xgb_orbit_student,pure_interactions,0,native10,True,False,0.0,0.0,0,0,
tabm_naive,pure_interactions,0,top12,True,True,0.16666666666666666,1.0,12,2,0.9914010644578307
tabm_naive,pure_interactions,0,top8,True,True,0.0,0.8,8,0,
tabm_naive,pure_interactions,0,native,True,True,0.09090909090909091,1.0,11,1,0.9825045229533992
tabm_naive,pure_interactions,0,native10,True,True,0.0,1.0,10,0,
tabm_midpoint,pure_interactions,0,top12,True,False,0.16666666666666666,1.0,12,2,0.9914010644578307
tabm_midpoint,pure_interactions,0,top8,True,False,0.0,0.8,8,0,
tabm_midpoint,pure_interactions,0,native,True,False,0.0,1.0,10,0,0.982458396185959
tabm_midpoint,pure_interactions,0,native10,True,False,0.0,1.0,10,0,
tabm_orbit,pure_interactions,0,top12,True,False,0.16666666666666666,1.0,12,2,0.9914010644578307
tabm_orbit,pure_interactions,0,top8,True,False,0.0,0.8,8,0,
tabm_orbit,pure_interactions,0,native,True,False,0.09090909090909091,1.0,11,1,1.003012702653347
tabm_orbit,pure_interactions,0,native10,True,False,0.0,1.0,10,0,
tabm_orbit_student,pure_interactions,0,top12,True,False,0.16666666666666666,1.0,12,2,0.9914010644578307
tabm_orbit_student,pure_interactions,0,top8,True,False,0.0,0.8,8,0,
tabm_orbit_student,pure_interactions,0,native,True,False,0.0,0.9,9,0,0.9862293821209249
tabm_orbit_student,pure_interactions,0,native10,True,False,0.0,0.0,0,0,
lasso_pair_q20,pure_interactions,1,top12,True,False,0.5,0.6,12,6,1.112731173321521
lasso_pair_q20,pure_interactions,1,top8,True,False,0.625,0.3,8,5,
lasso_pair_q20,pure_interactions,1,native,True,False,0.0,0.0,0,0,1.2118749615053974
lasso_pair_q20,pure_interactions,1,native10,True,False,0.0,0.0,0,0,
linear_orbit_student,pure_interactions,1,top12,True,False,0.75,0.3,12,9,1.1850748179140496
linear_orbit_student,pure_interactions,1,top8,True,False,0.75,0.2,8,6,
linear_orbit_student,pure_interactions,1,native,True,False,0.75,0.2,8,6,1.2031628751045251
linear_orbit_student,pure_interactions,1,native10,True,False,0.0,0.0,0,0,
xgb_shap,pure_interactions,1,top12,True,False,0.16666666666666666,1.0,12,2,1.0072269293495488
xgb_shap,pure_interactions,1,top8,True,False,0.125,0.7,8,1,
xgb_pfi,pure_interactions,1,top12,True,False,0.16666666666666666,1.0,12,2,0.9963153182467402
xgb_pfi,pure_interactions,1,top8,True,False,0.0,0.8,8,0,
tabm_pfi,pure_interactions,1,top12,True,False,0.16666666666666666,1.0,12,2,1.0016760375025733
tabm_pfi,pure_interactions,1,top8,True,False,0.0,0.8,8,0,
deep_lasso,pure_interactions,1,top12,True,False,0.16666666666666666,1.0,12,2,1.0292709541719534
deep_lasso,pure_interactions,1,top8,True,False,0.0,0.8,8,0,
xgb_naive,pure_interactions,1,top12,True,True,0.16666666666666666,1.0,12,2,1.0061248028023653
xgb_naive,pure_interactions,1,top8,True,True,0.0,0.8,8,0,
xgb_naive,pure_interactions,1,native,True,True,0.23076923076923078,1.0,13,3,1.0141516191793283
xgb_naive,pure_interactions,1,native10,True,True,0.0,1.0,10,0,
xgb_midpoint,pure_interactions,1,top12,True,False,0.16666666666666666,1.0,12,2,1.0183341766710665
xgb_midpoint,pure_interactions,1,top8,True,False,0.0,0.8,8,0,
xgb_midpoint,pure_interactions,1,native,True,False,0.3333333333333333,1.0,15,5,1.0346199643728997
xgb_midpoint,pure_interactions,1,native10,True,False,0.09090909090909091,1.0,11,1,
xgb_orbit,pure_interactions,1,top12,True,False,0.25,0.9,12,3,1.029879514462925
xgb_orbit,pure_interactions,1,top8,True,False,0.0,0.8,8,0,
xgb_orbit,pure_interactions,1,native,True,False,0.4444444444444444,1.0,18,8,1.0300864752007313
xgb_orbit,pure_interactions,1,native10,True,False,0.18181818181818182,0.9,11,2,
xgb_orbit_student,pure_interactions,1,top12,True,False,0.3333333333333333,0.8,12,4,1.0428402592173545
xgb_orbit_student,pure_interactions,1,top8,True,False,0.125,0.7,8,1,
xgb_orbit_student,pure_interactions,1,native,True,False,0.2727272727272727,0.8,11,3,1.0531944684828822
xgb_orbit_student,pure_interactions,1,native10,True,False,0.2,0.8,10,2,
tabm_naive,pure_interactions,1,top12,True,True,0.16666666666666666,1.0,12,2,0.9920450047631191
tabm_naive,pure_interactions,1,top8,True,True,0.0,0.8,8,0,
tabm_naive,pure_interactions,1,native,True,True,0.16666666666666666,1.0,12,2,0.9920450047631191
tabm_naive,pure_interactions,1,native10,True,True,0.09090909090909091,1.0,11,1,
tabm_midpoint,pure_interactions,1,top12,True,False,0.16666666666666666,1.0,12,2,0.9928390063961955
tabm_midpoint,pure_interactions,1,top8,True,False,0.0,0.8,8,0,
tabm_midpoint,pure_interactions,1,native,True,False,0.5,1.0,20,10,1.0428106293686255
tabm_midpoint,pure_interactions,1,native10,True,False,0.09090909090909091,1.0,11,1,
tabm_orbit,pure_interactions,1,top12,True,False,0.16666666666666666,1.0,12,2,1.0016760375025733
tabm_orbit,pure_interactions,1,top8,True,False,0.0,0.8,8,0,
tabm_orbit,pure_interactions,1,native,True,False,0.375,1.0,16,6,1.0431196965280072
tabm_orbit,pure_interactions,1,native10,True,False,0.09090909090909091,1.0,11,1,
tabm_orbit_student,pure_interactions,1,top12,True,False,0.16666666666666666,1.0,12,2,0.9920450047631191
tabm_orbit_student,pure_interactions,1,top8,True,False,0.0,0.8,8,0,
tabm_orbit_student,pure_interactions,1,native,True,False,0.3333333333333333,1.0,15,5,0.9998285826104959
tabm_orbit_student,pure_interactions,1,native10,True,False,0.16666666666666666,1.0,12,2,
lasso_pair_q20,pure_interactions,2,top12,True,False,0.5,0.6,12,6,1.1808834184701105
lasso_pair_q20,pure_interactions,2,top8,True,False,0.375,0.5,8,3,
lasso_pair_q20,pure_interactions,2,native,True,False,0.0,0.0,0,0,1.3228114336531813
lasso_pair_q20,pure_interactions,2,native10,True,False,0.0,0.0,0,0,
linear_orbit_student,pure_interactions,2,top12,True,False,0.3333333333333333,0.8,12,4,1.07239766182145
linear_orbit_student,pure_interactions,2,top8,True,False,0.5,0.4,8,4,
linear_orbit_student,pure_interactions,2,native,True,False,0.0,0.0,0,0,1.3228114336531813
linear_orbit_student,pure_interactions,2,native10,True,False,0.0,0.0,0,0,
xgb_shap,pure_interactions,2,top12,True,False,0.16666666666666666,1.0,12,2,1.0399770919010753
xgb_shap,pure_interactions,2,top8,True,False,0.0,0.8,8,0,
xgb_pfi,pure_interactions,2,top12,True,False,0.16666666666666666,1.0,12,2,1.0399770919010753
xgb_pfi,pure_interactions,2,top8,True,False,0.0,0.8,8,0,
tabm_pfi,pure_interactions,2,top12,True,False,0.16666666666666666,1.0,12,2,1.0450530633235386
tabm_pfi,pure_interactions,2,top8,True,False,0.0,0.8,8,0,
deep_lasso,pure_interactions,2,top12,True,False,0.16666666666666666,1.0,12,2,1.0408381851701591
deep_lasso,pure_interactions,2,top8,True,False,0.0,0.8,8,0,
xgb_naive,pure_interactions,2,top12,True,True,0.16666666666666666,1.0,12,2,1.0406413711718832
xgb_naive,pure_interactions,2,top8,True,True,0.0,0.8,8,0,
xgb_naive,pure_interactions,2,native,True,True,0.23076923076923078,1.0,13,3,1.0489764661336094
xgb_naive,pure_interactions,2,native10,True,True,0.09090909090909091,1.0,11,1,
xgb_midpoint,pure_interactions,2,top12,True,False,0.16666666666666666,1.0,12,2,1.0406413711718832
xgb_midpoint,pure_interactions,2,top8,True,False,0.0,0.8,8,0,
xgb_midpoint,pure_interactions,2,native,True,False,0.23076923076923078,1.0,13,3,1.0496322271585532
xgb_midpoint,pure_interactions,2,native10,True,False,0.23076923076923078,1.0,13,3,
xgb_orbit,pure_interactions,2,top12,True,False,0.16666666666666666,1.0,12,2,1.0406413711718832
xgb_orbit,pure_interactions,2,top8,True,False,0.0,0.8,8,0,
xgb_orbit,pure_interactions,2,native,True,False,0.3333333333333333,1.0,15,5,1.0436755280661885
xgb_orbit,pure_interactions,2,native10,True,False,0.16666666666666666,1.0,12,2,
xgb_orbit_student,pure_interactions,2,top12,True,False,0.3333333333333333,0.8,12,4,1.086775503610723
xgb_orbit_student,pure_interactions,2,top8,True,False,0.25,0.6,8,2,
xgb_orbit_student,pure_interactions,2,native,True,False,0.3333333333333333,0.8,12,4,1.086775503610723
xgb_orbit_student,pure_interactions,2,native10,True,False,0.0,0.0,0,0,
tabm_naive,pure_interactions,2,top12,True,True,0.16666666666666666,1.0,12,2,1.039289127497816
tabm_naive,pure_interactions,2,top8,True,True,0.0,0.8,8,0,
tabm_naive,pure_interactions,2,native,True,True,0.16666666666666666,1.0,12,2,1.039289127497816
tabm_naive,pure_interactions,2,native10,True,True,0.09090909090909091,1.0,11,1,
tabm_midpoint,pure_interactions,2,top12,True,False,0.16666666666666666,1.0,12,2,1.0461146948849696
